Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2017-12-28,24.1371,24.8841,24.0951,24.7967,1627800.2387266
2017-12-29,24.8085,25.0328,24.638,24.8379,1786376.6602476
2018-01-03,24.8916,25.5976,24.8916,25.5269,1998679.4522005
2018-01-04,25.7454,26.5991,25.6916,26.5109,4413336.4493194
2018-01-05,26.5109,26.5756,25.9808,26.0807,3939906.6353361
2018-01-08,26.1343,26.2866,25.7564,26.0513,5143021.0609528
2018-01-09,26.205,26.305,25.9447,26.2689,1798023.4930178
2018-01-10,26.5109,26.7285,25.9344,26.2454,3161540.5744122
2018-01-11,26.3874,26.5991,25.8741,26.5991,5107328.5838306
2018-01-12,26.6991,27.1941,26.5991,26.7285,2681591.7976387
2018-01-15,26.6875,26.8058,26.4646,26.5698,1126355.4745121
2018-01-16,26.6875,27.0117,26.5109,26.5991,4783115.5708246
2018-01-17,26.6875,26.6875,26.2689,26.4646,3359668.6337561
2018-01-18,26.5991,26.658,26.3639,26.3639,2603266.3373278
2018-01-19,26.305,26.5528,26.1638,26.5403,4046465.9764184
2018-01-22,26.6286,27.2243,26.5698,27.1587,2610300.6707686
2018-01-23,27.1882,27.6479,27.1295,27.4654,3640973.9805357
2018-01-24,27.4654,27.536,27.1471,27.1471,1426889.9937613
2018-01-25,27.1,27.6891,26.958,27.4536,2434135.0161031
2018-01-26,27.5478,27.8898,27.5302,27.8898,1901792.4895764
2018-01-29,27.7369,27.8596,27.2471,27.3949,1965909.2218528
2018-01-30,27.2243,27.2294,26.7756,26.9529,1316912.0726926
2018-01-31,26.9529,27.2412,26.7823,26.947,1424820.352258
2018-02-01,26.9294,27.2007,25.9447,26.0226,2815933.5602419
2018-02-02,26.0454,26.0866,25.6277,25.6277,3375665.5211711
2018-02-05,25.3328,25.7983,25.1851,25.6563,3943152.5185612
2018-02-06,24.8615,25.4217,24.5784,24.6202,5979866.052791
2018-02-07,24.8916,25.4623,24.8085,25.3144,5232597.6472812
2018-02-08,25.3328,25.905,25.3034,25.7041,3978647.8222155
2018-02-09,25.3328,25.9925,25.2917,25.5394,3473422.7666874
2018-02-12,25.8336,26.1404,25.6336,25.9808,2330181.0844298
2018-02-13,25.9865,26.5058,25.763,26.5058,1902329.617299
2018-02-14,26.5109,26.5698,26.216,26.5109,2125055.4067048
2018-02-15,26.6875,26.7462,26.0337,26.0337,1708358.5185831
2018-02-16,26.3874,26.3874,25.8925,26.2638,1241219.218131
2018-02-19,26.3344,26.4109,25.9219,26.0983,837818.62082402
2018-02-20,26.1866,26.205,25.8394,26.0152,1514428.2143777
2018-02-21,25.9277,26.0807,25.7513,25.963,1594787.9609494
2018-02-22,25.7454,25.7454,25.3387,25.5682,4143653.4586037
2018-02-23,25.6563,25.9748,25.5682,25.6859,938385.24830227
2018-02-26,25.8925,26.4874,25.8807,26.158,1448285.3547428
2018-02-27,26.3874,26.3874,25.7454,25.8741,2370902.1648894
2018-02-28,25.6916,25.869,25.1681,25.1732,3849125.2511287
2018-03-01,25.2152,25.2152,24.5606,24.6791,3887299.3943111
2018-03-02,24.7431,25.0269,24.3547,24.479,4222127.1389697
2018-03-05,24.479,24.7431,24.2195,24.6672,2269776.6526162
2018-03-06,24.8497,24.8615,24.638,24.738,1801918.008961
2018-03-07,24.5606,25.2152,24.3614,25.1328,1744875.0448189
2018-03-08,25.1732,25.321,24.7556,25.1504,1572559.0321352
2018-03-09,25.038,25.7454,24.832,25.7454,1734926.6235059
2018-03-12,25.7454,26.2219,25.7388,25.9573,1921633.5797048
2018-03-13,25.9808,26.1932,25.7806,25.9101,1849162.131662
2018-03-14,25.9101,26.2454,25.8159,25.9447,2444972.7577469
2018-03-15,26.4521,26.5815,26.0101,26.0101,3771016.0017239
2018-03-16,25.8631,26.0395,25.1976,25.1976,8047840.4204773
2018-03-19,25.3328,25.4092,24.5548,24.7136,1721585.4587297
2018-03-20,24.6849,25.2732,24.5673,25.2439,1786635.0254813
2018-03-21,25.0556,26.158,25.0504,25.7454,2639166.8664539
2018-03-22,25.4924,25.8983,25.1732,25.2968,1960259.1821376
2018-03-23,24.9203,25.7925,24.9203,25.3328,1874483.2843781
2018-03-26,25.4446,25.7041,25.1086,25.1144,1091468.0090653
2018-03-27,25.6152,25.7513,24.9621,24.9621,1238611.0890881
2018-03-28,24.8732,25.1034,24.4607,24.6849,3967992.2960525
2018-03-29,24.7431,24.8916,24.3431,24.596,1541272.3621554
2018-04-03,24.596,25.0093,24.1607,24.8967,2351016.2007993
2018-04-04,24.8615,24.8791,24.2127,24.2606,1475701.9854855
2018-04-05,24.7431,24.832,24.4548,24.6313,1231798.4058215
2018-04-06,24.6614,24.6614,24.19,24.5136,1200553.8901694
2018-04-09,24.5253,24.7261,24.2127,24.2127,3170399.7822929
2018-04-10,24.479,24.5673,24.0716,24.0951,3209809.9991459
2018-04-11,24.19,24.3431,24.0422,24.1547,4894046.7236239
2018-04-12,24.2195,25.1379,24.1547,25.1379,4947400.5041925
2018-04-13,25.2732,25.3622,24.8262,25.0204,1552554.7639645
2018-04-16,25.0204,25.1262,24.7136,24.8615,1060076.6331751
2018-04-17,25.038,25.521,24.8497,25.5092,2038376.5904445
2018-04-18,25.521,25.6277,25.1328,25.4388,2040138.9133015
2018-04-19,25.3799,25.952,25.2152,25.9219,3004175.7498555
2018-04-20,25.8041,25.8925,25.3438,25.3438,3091640.5403529
2018-04-23,25.3328,25.48,25.1556,25.1976,1198376.8231216
2018-04-24,25.2968,25.6152,24.8673,24.9725,1682517.9157657
2018-04-25,24.9027,25.2152,24.8202,25.2152,1907309.2672236
2018-04-26,25.2621,25.2621,24.8967,25.0144,1314898.183687
2018-04-27,25.0909,25.3328,24.9908,25.1504,2592750.8723177
2018-04-30,25.2968,25.3622,25.1615,25.2858,944520.74269328
2018-05-02,25.2858,25.2858,24.7202,24.8916,1637573.2436442
2018-05-04,24.7431,24.7556,24.1253,24.3783,2930347.2044274
2018-05-07,24.4135,24.596,23.8834,23.9598,1314482.0796791
2018-05-08,23.9127,23.9127,23.2002,23.5355,6029192.0553487
2018-05-09,23.5355,23.9127,23.3892,23.7363,4937265.7879478
2018-05-10,23.8245,23.8775,23.5069,23.5649,2790035.8451095
2018-05-11,23.6479,23.7532,23.612,23.6892,4602401.3282297
2018-05-14,23.6826,23.9303,23.5825,23.701,1930239.8616198
2018-05-15,23.5649,23.612,23.1053,23.1229,2742672.0585108
2018-05-16,23.3826,23.5649,22.6523,23.0001,4291759.2890761
2018-05-17,23.0001,23.0001,22.4398,22.6229,2155655.3690898
2018-05-18,22.67,22.87,22.617,22.7229,2165902.9501471
2018-05-21,22.7288,23.0649,22.7288,22.9767,1547294.9917339
2018-05-22,23.0649,23.0649,22.7883,22.859,2533159.6110816
2018-05-23,22.8288,22.8288,21.9508,22.1162,4506577.7425147
2018-05-24,22.1927,22.6523,22.128,22.4641,1768463.7906526
2018-05-25,22.4641,22.6399,21.9449,22.417,2337865.4104058
2018-05-28,22.3869,23.0347,22.2927,23.0347,1820474.0720062
2018-05-29,22.7104,22.859,22.0515,22.1574,4560853.4790224
2018-05-30,22.2398,22.2398,21.3911,21.3911,7415367.7677354
2018-06-01,21.4507,22.3287,21.4507,22.3287,2554038.2415957
2018-06-04,22.4692,22.7001,21.8801,22.4751,2865275.8806036
2018-06-05,22.6229,22.9406,22.1692,22.9406,2577575.3143824
2018-06-06,22.87,22.9818,22.617,22.8884,2086601.1412163
2018-06-07,22.9767,23.0943,22.8171,22.959,1758130.541123
2018-06-08,22.859,22.859,22.5641,22.7104,2022730.5358205
2018-06-11,22.8818,22.9171,22.417,22.4288,1363634.0256582
2018-06-12,22.4692,22.8288,22.3456,22.7104,1438717.682195
2018-06-13,22.7104,22.7104,22.1162,22.2985,2081518.1451983
2018-06-14,22.2103,22.4934,22.0751,22.2684,2899105.4084094
2018-06-15,22.2684,22.3287,22.0927,22.1515,4404932.7801402
2018-06-18,22.2103,22.7523,21.4683,21.4683,2111793.1113157
2018-06-19,21.386,21.7919,20.9734,21.7919,3141479.1939268
2018-06-20,21.7985,22.6104,21.7382,22.1802,2539712.5692975
2018-06-21,22.3633,22.97,22.2684,22.8406,3836401.4432792
2018-06-22,22.906,22.9171,22.3456,22.5398,4486952.8632924
2018-06-25,22.3045,22.4751,22.0338,22.3456,3749554.0097085
2018-06-26,22.5045,22.9943,22.3994,22.5927,2389133.2316669
2018-06-27,22.5641,22.9767,22.4809,22.8112,3391667.847854
2018-06-28,22.9171,23.0649,22.0338,22.0574,4192281.8750304
2018-06-29,22.2684,22.9641,22.2339,22.9641,2352740.4487798
2018-07-02,22.6229,22.7405,22.1574,22.5045,2458705.5498246
2018-07-03,22.4934,22.9641,22.3045,22.959,1606185.9472051
2018-07-04,22.859,23.0347,22.7177,22.9767,2485708.7961935
2018-07-05,22.87,23.206,22.7523,22.9296,3858051.0900432
2018-07-06,22.9171,23.0943,22.7582,22.906,2763276.005987
2018-07-09,23.0177,23.0414,22.6523,22.7935,1201035.2653942
2018-07-10,22.9296,23.0649,22.6935,22.9171,5395340.5481493
2018-07-11,22.7994,22.8884,22.6523,22.7405,2039395.0933919
2018-07-12,22.8758,22.8758,22.5516,22.5927,1256687.1367255
2018-07-13,22.7052,22.8936,22.4464,22.5111,1050132.2913131
2018-07-16,22.5347,22.6758,22.2633,22.2633,771494.90552541
2018-07-17,22.4398,22.4398,21.7683,22.228,2819682.5757641
2018-07-18,22.3103,22.6347,22.175,22.2684,1587187.9436287
2018-07-19,22.2985,22.959,22.1985,22.7994,1570179.3523514
2018-07-20,22.7523,23.3767,22.7523,23.3767,5473463.3957242
2018-07-23,23.4473,23.7421,23.0472,23.3473,4129571.193552
2018-07-24,23.4531,23.5069,23.2355,23.301,3478543.8375821
2018-07-25,23.4944,23.4944,23.1229,23.1472,1581966.2462746
2018-07-26,23.2473,24.4842,23.0177,24.3017,6702833.1683492
2018-07-27,24.2724,24.5025,24.0422,24.0658,1230963.4781716
2018-07-30,24.0658,24.7261,23.8775,24.6849,2337960.5975972
2018-07-31,24.5673,25.0093,24.543,24.7431,3696366.1268162
2018-08-01,24.7431,24.7431,24.2429,24.7431,2434780.9291873
2018-08-02,24.7025,24.8137,24.296,24.39,1866114.9704414
2018-08-03,24.337,24.6077,24.1311,24.2252,1951317.0254188
2018-08-06,24.2252,24.6791,24.0068,24.638,1225068.671393
2018-08-07,24.7136,24.8967,24.4496,24.5076,2482679.1238746
2018-08-08,24.7556,25.5092,24.738,25.1144,3461323.1148498
2018-08-09,25.0975,25.4976,24.638,25.4976,1976318.6211353
2018-08-10,25.2439,25.2439,24.2127,24.2127,3923607.868543
2018-08-13,24.1547,24.5201,23.9246,24.2127,1735349.5265989
2018-08-14,24.39,24.6313,24.3077,24.4966,1284858.465914
2018-08-16,24.3614,24.7909,24.1077,24.7431,2739729.4144811
2018-08-17,24.7431,24.7842,23.9775,24.054,1408773.1516133
2018-08-20,24.1253,24.6548,24.1077,24.1128,1616440.3273475
2018-08-21,24.3077,24.9556,24.2127,24.9556,1649292.1467165
2018-08-22,24.9791,25.4505,24.7733,25.3916,3132568.3129994
2018-08-23,25.3328,25.9748,25.3093,25.9219,3444200.298943
2018-08-24,25.9219,26.1343,25.5153,25.6152,2094296.3457285
2018-08-27,25.769,26.4462,25.7454,26.3932,2397181.988604
2018-08-28,26.4521,26.7462,25.9277,26.2522,3515367.6824643
2018-08-29,26.3462,26.7698,26.1279,26.305,2396124.0509631
2018-08-30,26.3932,26.4521,25.8446,25.9219,3221066.5644315
2018-08-31,25.9808,26.311,25.4505,26.311,3666038.1278351
2018-09-03,26.4697,26.7352,26.2756,26.5698,1779184.5880325
2018-09-04,26.6875,26.9234,25.7513,26.069,2569026.1447822
2018-09-05,26.1513,26.375,25.905,25.9808,2288553.0060184
2018-09-06,25.952,26.3874,25.905,26.2689,4352056.2953454
2018-09-07,26.2689,26.2756,25.2152,25.3328,4723015.7380233
2018-09-10,25.3328,25.5682,24.8555,25.038,4066731.3294568
2018-09-11,25.2255,25.4453,24.9004,24.913,3100680.6038972
2018-09-12,25.0945,25.1196,24.3246,24.3246,6794433.1624024
2018-09-13,24.3246,24.7629,24.3246,24.663,3910767.1164299
2018-09-14,24.7255,24.7747,24.3556,24.3746,1474400.640598
2018-09-17,24.3996,24.663,24.318,24.4121,3679874.2660064
2018-09-18,24.293,24.663,24.293,24.5371,2635869.3101822
2018-09-19,24.568,24.913,24.2555,24.8004,3727757.5027064
2018-09-20,24.8938,25.0887,24.7687,25.038,4408392.1546372
2018-09-21,25.0754,25.2255,24.7004,24.7004,19773379.39973
2018-09-24,24.913,25.038,24.5621,25.038,2505775.6159472
2018-09-25,25.1512,25.3512,24.882,25.107,3973579.7841848
2018-09-26,25.1005,25.3261,24.9754,25.288,3267806.1950184
2018-09-27,25.1629,25.3261,24.9879,25.3261,2322203.0379778
2018-09-28,25.1695,25.2512,24.4747,24.8504,2287341.4090544
2018-10-01,24.938,25.2255,24.5754,24.7255,1649288.0672654
2018-10-02,24.4879,24.7437,24.1996,24.4312,2265082.5642656
2018-10-03,24.7188,25.3578,24.5938,25.1629,3011273.9946962
2018-10-04,25.0695,25.2255,24.7188,24.8195,2272365.7442209
2018-10-05,24.7879,25.1629,24.6313,25.0321,3305383.3785293
2018-10-08,24.9695,25.0629,24.663,24.9754,2055578.2757384
2018-10-09,24.907,25.1695,24.7255,25.038,3230073.9923672
2018-10-10,25.038,25.0629,24.268,24.4371,3470992.773674
2018-10-11,23.912,24.568,23.1605,24.2246,2612994.4682838
2018-10-12,24.4747,24.7437,24.2304,24.6246,2571654.6710804
2018-10-15,24.5996,24.8129,24.3687,24.5996,2050182.5218058
2018-10-16,24.7255,25.038,24.5504,25.038,2216765.5459364
2018-10-17,25.107,25.3071,24.757,24.9636,1910768.6417207
2018-10-18,24.8445,25.0887,24.7063,24.757,1897804.1462589
2018-10-19,24.8754,25.2762,24.6063,25.0321,3973249.348649
2018-10-22,25.2255,25.3512,24.568,24.7879,2425539.6127243
2018-10-23,24.4747,24.8379,24.2745,24.5246,2946972.3273052
2018-10-24,24.5996,24.7063,24.3495,24.4938,1547066.5424746
2018-10-25,24.1621,24.5812,23.8613,24.168,2113298.428756
2018-10-26,24.2246,24.2555,23.442,23.442,1771247.336091
2018-10-29,23.6739,24.2187,23.548,23.8613,1380149.0033574
2018-10-30,23.912,23.9553,23.5047,23.7863,1621719.1370164
2018-10-31,24.0054,24.5246,24.0054,24.5246,4292909.6942745
2018-11-02,24.757,25.5137,24.757,25.4137,3874670.7736529
2018-11-05,25.288,25.7328,25.1762,25.652,1908001.4140864
2018-11-06,25.7704,25.8829,25.3196,25.3512,1381492.5025725
2018-11-07,25.3637,26.3212,25.3637,26.2278,2927970.2442778
2018-11-08,26.2844,26.4904,25.858,26.0395,2532757.1052439
2018-11-09,26.0395,26.3028,25.7519,26.0645,1962478.4035131
2018-11-13,26.0462,26.2086,25.4453,25.5887,3094071.8931834
2018-11-14,25.5512,26.0645,25.2762,25.8888,2753384.6969888
2018-11-15,26.1144,26.1962,25.5454,25.6138,2135938.0223101
2018-11-16,25.7203,26.002,24.5055,24.8563,7193372.2000692
2018-11-19,25.038,25.4137,24.418,24.7255,2778990.0514619
2018-11-20,24.7312,25.3762,24.4621,25.288,3287708.4769126
2018-11-21,25.4137,26.1404,25.3512,26.1404,2956516.8829637
2018-11-22,26.0212,26.1837,25.5887,25.8394,1478344.109954
2018-11-23,25.8519,25.9704,25.4263,25.8519,1110899.7942709
2018-11-26,25.858,26.1028,25.6644,25.9145,1130487.9584337
2018-11-27,25.8204,26.0586,25.3321,26.0462,2191989.6798451
2018-11-28,26.052,26.497,25.7954,26.3528,3041383.0631371
2018-11-29,26.5095,26.8853,26.4154,26.8853,3019578.397233
2018-11-30,26.8536,26.8536,26.0212,26.8346,3956338.6641971
2018-12-03,27.1036,27.4228,26.9287,27.1977,3707014.8538942
2018-12-04,27.0728,27.4353,26.8286,27.4161,3367550.1332
2018-12-05,26.9536,27.5236,26.6903,27.5236,2543220.8972072
2018-12-06,27.1661,27.1785,26.797,27.0411,3060106.3836757
2018-12-07,27.0786,27.6169,26.7529,26.8286,3882824.2365006
2018-12-10,26.8221,27.022,26.3528,26.3528,1616375.0561306
2018-12-11,26.5595,27.2287,26.5029,26.7161,2349257.9573935
2018-12-12,26.7279,27.1977,26.5278,27.1036,2436162.5032788
2018-12-13,27.1661,27.6545,27.1036,27.6545,3798107.6361991
2018-12-14,27.5103,27.5103,27.1036,27.2478,2613804.9192272
2018-12-17,27.1977,27.786,27.1036,27.4795,1984965.6975609
2018-12-18,27.2287,27.7552,27.0595,27.7552,3315694.8709866
2018-12-19,27.5795,28.0427,27.567,27.9178,3301677.8771518
2018-12-20,27.6545,27.6603,27.2661,27.492,2012476.1556782
2018-12-21,27.3794,27.5978,26.6786,27.1977,4642310.5979288
2018-12-27,27.2227,27.5736,26.8411,26.9661,1279382.4827773
2018-12-28,27.0286,27.4795,26.9911,27.4795,1250274.2396626
2019-01-02,27.3603,27.7611,26.9287,27.7611,1538488.816717
2019-01-03,27.492,27.6485,26.8853,27.0162,2153054.0391318
2019-01-04,27.1728,27.7735,27.1353,27.7735,2018555.8975713
2019-01-07,27.736,27.8045,27.4545,27.7795,2723841.3124278
2019-01-08,27.7795,27.8927,27.2353,27.7302,3489223.8404515
2019-01-09,27.7927,27.9803,27.6736,27.7927,3349459.1275753
2019-01-10,27.6603,27.7552,27.4161,27.6794,2501062.4901583
2019-01-11,27.8551,28.0427,27.5795,27.8611,3403275.2459306
2019-01-14,27.5485,27.8986,27.2912,27.4161,3349245.6363033
2019-01-15,27.6677,27.6736,27.1661,27.3853,2465991.4494139
2019-01-16,27.492,27.7735,27.3286,27.742,3340662.4712776
2019-01-17,27.6295,27.8551,27.442,27.8177,4504771.9055131
2019-01-18,27.8551,27.9803,27.2852,27.6052,4139455.7034651
2019-01-21,27.6052,27.642,27.2287,27.4161,1428844.050818
2019-01-22,27.3985,27.5353,26.9036,27.2287,3652392.3640466
2019-01-23,27.192,27.9803,27.1785,27.742,7086270.2919962
2019-01-24,27.8551,28.3559,27.842,28.3559,4560433.2955635
2019-01-25,28.4244,28.5436,28.1052,28.4119,2838241.3584432
2019-01-28,28.3559,28.5127,27.7927,27.9053,2478322.2701448
2019-01-29,27.9053,28.2119,27.6545,28.0302,1742095.5788316
2019-01-30,28.0427,28.1619,27.8551,28.0369,1722331.9982732
2019-01-31,28.1052,28.2303,27.5169,27.9552,3220835.3955382
2019-02-01,27.867,28.0552,27.6919,28.0244,1255887.5643181
2019-02-04,28.0244,28.2928,27.6985,27.9994,1540297.3733527
2019-02-05,28.1362,28.3369,27.8611,28.1362,1530124.5822314
2019-02-06,28.1427,28.2928,28.0619,28.1987,1411869.4549663
2019-02-07,28.1677,28.2612,27.7485,27.842,1535282.3681856
2019-02-08,27.7302,27.8486,27.2852,27.4353,2885836.3139352
2019-02-11,27.5736,27.7045,27.1977,27.3985,1655970.2080981
2019-02-12,27.5169,27.642,27.2978,27.5919,2030712.6617238
2019-02-13,27.542,27.7795,27.4161,27.7302,1998112.4085034
2019-02-14,27.711,27.9053,26.9162,26.9911,2225345.9913281
2019-02-15,27.0036,27.2852,26.572,26.6845,2400440.1101823
2019-02-18,26.7904,26.872,26.572,26.6969,2084478.4668492
2019-02-19,26.6345,26.8911,26.4778,26.6845,2397649.7656587
2019-02-20,26.6903,27.2169,26.6903,27.0536,2223814.8373644
2019-02-21,26.9786,27.0728,26.2278,26.3028,2974879.8519921
2019-02-22,26.3278,26.572,26.0395,26.1028,5346184.5227191
2019-02-25,26.1212,26.2528,25.7388,25.977,4028385.8493299
2019-02-26,25.977,26.0895,25.7638,26.0152,3414198.6560465
2019-02-27,26.0395,26.0711,25.4453,25.5829,3654362.7389076
2019-02-28,25.602,25.777,25.4203,25.5394,4196181.8302416
2019-03-01,25.6644,26.1269,25.5394,26.1269,4653065.3907342
2019-03-04,26.1653,26.3087,26.0586,26.2903,2363935.8222996
2019-03-05,26.1962,26.1962,25.7579,25.8519,1992942.3841961
2019-03-06,25.9205,25.9205,25.4762,25.627,3225352.7076763
2019-03-07,25.627,25.727,25.2386,25.3321,3685407.3614578
2019-03-08,25.3829,25.7203,25.288,25.6329,1720588.7128545
2019-03-11,25.777,25.8086,25.4695,25.6644,2468498.9519975
2019-03-12,25.7895,25.7895,25.5263,25.652,2665838.3174702
2019-03-13,25.7895,26.3396,25.7895,25.9395,4548567.5322532
2019-03-14,26.1028,26.1895,25.8888,26.0079,2784714.8811131
2019-03-15,26.0586,26.4154,25.9205,26.2146,9626866.7423562
2019-03-18,26.2962,26.3837,26.1461,26.3028,2406266.9261099
2019-03-19,26.2903,26.4719,26.0711,26.1653,1316090.7432129
2019-03-20,26.2336,26.3212,25.9205,25.927,1631100.5146324
2019-03-21,26.027,26.2146,25.7462,25.9454,2690523.0758212
2019-03-22,25.9454,26.002,25.5137,25.5137,2017933.1013766
2019-03-25,25.4762,25.7145,25.4453,25.602,1481970.7419444
2019-03-26,25.5644,25.6954,25.4321,25.5329,1368477.6938809
2019-03-27,25.5394,25.5512,25.3762,25.3762,2898868.8002481
2019-03-28,25.3762,25.4762,25.182,25.182,1854639.4746157
2019-03-29,25.2386,25.3829,25.2012,25.3512,3550038.937005
2019-04-01,25.4762,25.6644,25.4137,25.5329,2303422.6051244
2019-04-02,25.5329,25.6329,25.257,25.257,3971171.5482436
2019-04-03,25.4762,26.002,25.4388,25.8336,7336219.618128
2019-04-04,25.9079,25.9836,25.8086,25.8519,2441060.5641824
2019-04-05,25.8455,26.0329,25.6829,25.6954,2214596.6377906
2019-04-08,25.6954,25.9079,25.6644,25.6644,2495557.9508643
2019-04-09,25.7895,25.902,25.6387,25.877,1922274.0535208
2019-04-10,25.877,25.9645,25.7388,25.9645,2347487.4756343
2019-04-11,26.0152,26.1336,25.8645,26.0645,1662308.3152251
2019-04-12,26.1269,26.1653,25.977,26.1087,944217.50349799
2019-04-15,26.0711,26.2461,25.9962,26.1144,1338043.6291723
2019-04-16,26.1895,26.3587,26.0586,26.3587,2630478.9955177
2019-04-17,26.4094,26.7904,26.3653,26.7904,4397800.5398741
2019-04-18,26.7279,26.7345,26.4345,26.6345,1562839.0600813
2019-04-23,26.6029,26.6029,26.2028,26.5346,948539.00198527
2019-04-24,26.5653,26.5653,26.2028,26.3028,1712938.3823041
2019-04-25,26.3653,26.3962,26.0837,26.2653,1420724.5833959
2019-04-26,26.2844,26.5095,26.1712,26.5095,1031168.2831621
2019-04-29,26.5095,26.7161,26.4653,26.7161,1353599.9358729
2019-04-30,26.722,26.7279,26.1087,26.2903,2257009.3306222
2019-05-02,26.2903,26.3528,25.9205,26.1336,1363504.8430413
2019-05-06,25.7895,26.1144,25.602,26.0395,1552244.725684
2019-05-07,26.0711,26.2653,25.8144,25.952,1378151.432156
2019-05-08,25.9454,26.1028,25.5079,25.6895,2502808.4952111
2019-05-09,25.5704,25.8829,25.1762,25.2445,1939196.9763258
2019-05-10,25.3696,25.7328,25.038,25.0446,1327087.5834479
2019-05-13,25.2255,25.3321,24.7255,25.038,1780596.0780986
2019-05-14,25.5394,25.6579,24.9004,25.0754,3055020.6680236
2019-05-15,25.1945,25.207,24.4812,24.5246,3328210.626832
2019-05-16,24.663,25.3578,24.568,25.1945,3030588.8356381
2019-05-17,25.2255,25.2255,24.7879,24.9188,2116052.0582201
2019-05-20,25.007,25.1137,24.8129,25.007,1775689.858293
2019-05-21,25.007,25.2255,24.913,25.007,2036982.7779997
2019-05-22,25.1005,25.5394,24.9563,25.4012,1937518.962124
2019-05-23,25.3512,25.4762,25.0005,25.0005,2019948.3501992
2019-05-24,25.1005,25.2954,24.982,25.082,1465273.5487647
2019-05-27,25.1254,25.3261,24.7629,24.913,635358.18445672
2019-05-28,25.0321,25.0695,24.7879,24.8254,6148313.386055
2019-05-29,24.7629,25.2386,24.6246,25.2386,2877972.4921127
2019-05-30,25.282,25.9145,25.1945,25.727,2294995.8190558
2019-05-31,25.5704,25.9586,25.4203,25.9336,2637199.211227
2019-06-03,25.977,26.2528,25.802,26.0395,1944365.6408162
2019-06-04,26.002,26.0778,25.7079,25.727,1984746.7670208
2019-06-05,25.727,26.0329,25.6387,25.8519,1885112.9740178
2019-06-06,25.7895,26.5029,25.7895,26.2712,2629997.6202929
2019-06-07,26.3278,26.6345,26.2771,26.5403,1453235.0886929
2019-06-10,26.5403,26.6903,26.1087,26.2586,1796078.9546802
2019-06-11,26.3153,26.8095,26.2712,26.722,2541803.9678732
2019-06-12,26.5779,26.7595,26.2211,26.5779,1945827.4441119
2019-06-13,26.5154,26.8536,26.4212,26.7904,2466354.520558
2019-06-14,26.8154,27.0103,26.6595,26.8661,1515645.25061
2019-06-17,26.8536,27.0103,26.747,26.9786,1350668.1703793
2019-06-18,26.8971,27.567,26.8911,27.567,4391254.3807432
2019-06-19,27.442,27.5103,27.1161,27.3853,3223102.2105093
2019-06-21,27.5045,27.8302,26.9287,27.0786,6377816.5034848
2019-06-24,27.1036,27.8361,27.0845,27.8361,1834647.4447982
2019-06-25,27.8236,27.8236,27.3229,27.5978,2045623.0553403
2019-06-26,27.7302,27.9486,27.4478,27.6295,2077380.2220086
2019-06-27,27.4978,27.9611,27.4161,27.542,2693676.491489
2019-06-28,27.6169,27.6169,27.3229,27.3286,2231941.1038716
2019-07-01,27.5353,27.6677,26.9287,26.9287,1981352.6637407
2019-07-02,27.1353,27.7611,26.9971,27.7611,3746202.060756
2019-07-03,27.7302,27.7927,27.4295,27.6485,1237237.6738986
2019-07-04,27.5485,27.8802,27.3169,27.8802,983034.8401305
2019-07-05,27.9178,27.9178,27.5294,27.7045,1002710.0325825
2019-07-08,27.6677,28.0369,27.5545,27.8986,2606572.0525016
2019-07-09,27.867,27.9178,27.492,27.7302,2359679.5950292
2019-07-10,27.7302,27.7302,27.1103,27.3536,3395558.2843462
2019-07-11,27.6052,27.636,26.7904,26.9227,2257237.7798814
2019-07-12,27.0728,27.0845,26.497,26.6087,2798138.9947275
2019-07-15,26.7161,26.9404,26.5154,26.8286,2055905.99164
2019-07-16,26.8911,27.2287,26.6345,27.2287,5021139.3016973
2019-07-17,27.1161,27.8861,27.0668,27.6861,6657008.6946163
2019-07-18,27.5736,27.9111,27.5603,27.9111,6398943.9805135
2019-07-19,27.9677,28.1052,27.6485,27.8361,3153225.2933393
2019-07-22,27.8361,27.8551,27.5919,27.6169,2367838.4971449
2019-07-23,27.6861,27.7927,27.2912,27.4161,1237861.8299105
2019-07-24,27.5169,27.5169,27.192,27.2603,1580552.0365745
2019-07-25,27.3669,27.3728,26.5845,26.5845,3138347.5353314
2019-07-26,26.6278,26.7279,26.2397,26.4462,2070936.0491542
2019-07-29,26.5595,26.6345,26.3278,26.497,1277108.8687211
2019-07-30,26.4778,26.5595,26.1771,26.1771,2634887.5222943
2019-07-31,26.2586,26.4587,26.1712,26.1712,3247505.4867374
2019-08-01,26.2586,26.3278,25.5454,25.6579,3502968.8708824
2019-08-02,25.6644,25.8336,25.5079,25.6644,2865770.8539986
2019-08-05,25.6644,25.7388,25.5263,25.5704,2759584.1027797
2019-08-06,25.777,25.777,25.3637,25.3637,3570341.0051029
2019-08-07,25.5137,25.6579,25.0446,25.1196,3402887.6980801
2019-08-08,25.282,25.8645,25.2012,25.2445,3100627.5710334
2019-08-09,25.5329,25.5329,25.038,25.1945,2646524.8363452
2019-08-12,25.4762,25.557,25.0446,25.157,1985171.029931
2019-08-13,25.2983,25.702,25.0828,25.6277,3608258.1428687
2019-08-14,25.702,25.7152,25.0159,25.0629,3628388.8740222
2019-08-16,25.0629,25.3659,24.9688,25.1637,2591588.2287662
