Data,PGNiG,PKOBP,KGHM,ORANGE_PL,PKN
2/14/13,4.8509,32.748,155.93,5.6172,42.12
2/15/13,4.9366,32.618,154.02,5.6976,42.491
2/18/13,4.9022,32.618,155.52,5.858,42.327
2/19/13,4.8765,32.222,154.46,5.7215,44.278
2/20/13,4.9195,31.964,151.54,5.6253,44.03
2/21/13,4.9451,31.816,148.64,5.4406,44.154
2/22/13,4.9451,31.945,149.04,5.3925,44.652
2/25/13,4.9195,32.351,150.71,5.4568,45.691
2/26/13,4.7483,32.194,150.29,5.4968,44.03
2/27/13,4.7912,32.36,152.78,5.4086,44.569
2/28/13,4.8936,32.84,150.05,5.4566,44.569
3/1/13,4.9022,32.563,144.49,5.834,45.607
3/4/13,4.8681,31.78,141.58,5.8981,45.11
3/5/13,4.9022,32.333,144.49,5.8981,46.48
3/6/13,4.8936,32.056,144.49,5.8741,46.978
3/7/13,4.9109,31.928,143.23,5.7376,46.521
3/8/13,5.0735,31.549,144.49,5.7858,47.187
3/11/13,5.0305,32.084,142.66,5.6815,45.691
3/12/13,4.9878,32.009,145.06,5.6253,46.023
3/13/13,4.9963,32.37,144.56,5.4808,45.274
3/14/13,5.1247,32.748,144.07,5.505,45.774
3/15/13,5.0649,32.297,140.83,5.4568,45.483
3/18/13,5.0905,32.121,137.84,5.5129,45.274
3/19/13,5.0735,31.733,132.61,5.3444,45.274
3/20/13,5.022,31.797,135.36,5.3845,45.274
3/21/13,5.0134,31.549,132.03,5.4568,44.113
3/22/13,4.9622,31.133,131.7,5.4167,43.324
3/25/13,4.7568,31.438,127.3,5.3444,42.161
3/26/13,4.7312,31.853,127.05,5.1679,42.369
3/27/13,4.7912,32.028,130.61,5.1358,44.61
3/28/13,4.7312,31.871,131.02,5.3524,42.7
4/2/13,4.7055,31.964,130.44,5.3765,42.617
4/3/13,4.5087,31.78,129.53,5.1599,41.329
4/4/13,4.5857,31.65,132.86,5.2721,41.38
4/5/13,4.5857,32.092,132.52,5.1519,41.537
4/8/13,4.5345,31.964,130.19,5.0636,41.537
4/9/13,4.6028,32.102,130.53,5.0556,41.621
4/10/13,4.6456,31.964,135.1,5.0154,42.491
4/11/13,4.7568,32.268,138.59,5.0876,42.785
4/12/13,4.8424,31.881,134.35,5.3204,42.741
4/15/13,4.7397,31.64,126.17,5.3444,41.704
4/17/13,4.7997,31.549,116.91,5.3765,41.537
4/18/13,4.6627,30.727,116.41,5.224,40.241
4/19/13,4.5942,31.309,118.5,5.3364,39.46
4/22/13,4.5857,30.858,120.97,5.3364,39.46
4/23/13,4.5686,30.626,117.08,5.3685,39.552
4/24/13,4.5431,30.442,119.15,5.3604,41.288
4/25/13,4.697,30.267,121.23,5.3685,40.905
4/26/13,4.6199,30.184,122.13,5.3444,40.457
4/29/13,4.5345,30.257,120.06,5.3845,40.788
4/30/13,4.5697,30.349,122.89,5.6454,40.71
5/2/13,4.697,30.257,118.99,5.9624,39.046
5/6/13,4.8338,30.903,121.52,6.0506,39.245
5/7/13,4.7397,31.364,122.13,5.858,40.008
5/8/13,4.8765,31.179,123.73,5.9382,40.632
5/9/13,4.9537,30.442,122.06,6.0585,40.457
5/10/13,4.8596,30.607,121.27,6.0585,40.142
5/13/13,4.8851,31.041,121.23,6.187,40.54
5/14/13,5.0305,31.687,120.82,6.4197,41.122
5/15/13,5.082,32.24,119.41,6.3475,42.534
5/16/13,5.0735,31.826,116.65,6.2592,42.534
5/17/13,5.0564,31.41,117.08,6.2432,42.874
5/20/13,5.022,31.088,114.58,6.2511,42.948
5/21/13,5.0049,31.088,117.42,6.1389,42.2
5/22/13,5.0905,30.995,119.98,6.0585,42.7
5/23/13,5.2188,31.088,116.41,6.0987,42.244
5/24/13,5.2445,31.088,117.74,6.2592,42.785
5/27/13,5.39,31.797,121.06,6.4117,45.268
5/28/13,5.4328,31.742,123.93,6.4117,44.76
5/29/13,5.2949,31.964,124.22,6.5376,44.065
5/31/13,5.2774,32.11,123.14,6.5291,44.031
6/3/13,5.2701,31.457,120.82,6.3154,43.655
6/4/13,5.4328,32.092,122.06,6.2974,44.238
6/5/13,5.4499,31.604,122.89,6.3404,44.694
6/6/13,5.4243,31.807,122.27,6.4175,43.814
6/7/13,5.5268,33.117,126.22,6.4519,44.852
6/10/13,5.4585,33.91,127.05,6.5,45.026
6/11/13,5.4243,33.579,124.5,6.5033,44.562
6/12/13,5.2701,33.596,125.79,6.5482,44.478
6/13/13,5.253,34.408,125.46,6.5321,43.655
6/14/13,5.3045,33.992,128.46,6.5376,43.781
6/17/13,5.2188,33.301,126.43,6.4605,43.946
6/18/13,5.2188,33.21,126.22,6.5376,42.785
6/19/13,5.3644,33.227,117.5,6.5376,41.597
6/20/13,5.1847,31.438,107.53,6.5119,39.46
6/21/13,4.9195,31.42,102.13,6.0143,37.798
6/24/13,4.9793,31.918,101.22,6.203,38.047
6/25/13,4.9977,32.379,102.13,6.3575,38.463
6/26/13,4.9537,32.656,100.89,6.4862,38.381
6/27/13,4.7055,32.24,98.653,6.4776,36.969
6/28/13,4.9622,32.84,100.48,6.5634,38.713
7/1/13,5.0134,31.954,104.45,6.4605,39.618
7/2/13,5.2598,32.102,105.45,6.5634,40.047
7/3/13,5.1813,31.271,105.05,6.5806,39.671
7/4/13,5.2248,32.176,107.95,6.6406,39.79
7/5/13,5.3472,31.826,103.8,6.632,38.091
7/8/13,5.1725,31.936,103.38,6.5205,37.383
7/9/13,5.2598,31.549,101.3,6.6063,38.186
7/10/13,5.3211,32.287,102.47,6.7778,39.028
7/11/13,5.3734,32.517,105.82,6.8036,39.751
7/12/13,5.3559,33.163,107.9,6.838,40.468
7/15/13,5.3298,33.393,108.8,6.7778,40.3
7/16/13,5.3472,33.579,105.73,6.8122,40.177
7/17/13,5.3734,33.579,102.92,6.8979,40.452
7/18/13,5.3298,33.762,102.02,6.8637,41.455
7/19/13,5.3211,33.938,103.75,6.9066,40.76
7/22/13,5.1725,34.123,104.45,6.8637,39.045
7/23/13,5.2423,34.123,106.09,6.8637,38.82
7/24/13,5.3822,33.348,106.09,6.8122,39.386
7/25/13,5.4171,33.919,103.75,6.6664,38.624
7/26/13,5.3385,33.393,101.12,6.5977,36.906
7/29/13,5.3822,33.486,102.52,6.6921,37.696
7/30/13,5.3559,33.753,101.02,6.6749,37.293
7/31/13,5.4171,34.316,100.22,6.5205,37.293
8/1/13,5.4346,35.211,102.75,6.6063,37.036
8/2/13,5.6268,35.977,105.95,6.6578,38.58
8/5/13,5.5831,35.7,106.72,6.6063,38.409
8/6/13,5.6792,34.408,104.45,6.5549,38.288
8/7/13,5.723,34.861,103.75,6.4776,39.138
8/8/13,5.6705,35.506,107.43,6.5806,39.225
8/9/13,5.5918,35.977,113.72,6.4433,38.967
8/12/13,5.4609,35.977,115.69,6.3404,38.804
8/13/13,5.5045,35.977,115.07,6.246,38.493
8/14/13,5.6357,36.392,112.86,6.1258,38.89
8/16/13,5.5744,35.977,111.95,6.0572,38.409
8/19/13,5.6094,36.05,111.05,6.1772,38.624
8/20/13,5.5482,35.552,110.96,6.1344,37.594
8/21/13,5.4871,34.98,111.05,6.2632,37.901
8/22/13,5.4346,35.339,115.84,6.4605,39.645
8/23/13,5.3385,35.672,116.56,6.5291,39.653
8/26/13,5.3996,35.258,116.69,6.4947,40.124
8/27/13,5.2687,35.054,112.95,6.4605,38.923
8/28/13,5.4084,35.146,112.41,6.5891,38.426
8/29/13,5.3734,35.008,111.59,6.5376,38.933
8/30/13,5.3996,35.339,110.69,6.5634,38.614
9/2/13,5.3036,35.358,115.93,6.4776,38.366
9/3/13,5.2861,34.803,113.31,6.5291,38.022
9/4/13,5.1551,34.144,111.33,6.6063,37.463
9/5/13,4.8666,32.41,105.14,6.2974,35.619
9/6/13,4.9977,32.488,108.35,6.246,35.361
9/9/13,5.0327,33.068,113.22,6.3489,35.988
9/10/13,5.3123,34.038,112,6.632,37.679
9/11/13,5.5482,34.221,113.31,6.8036,37.765
9/12/13,5.4433,34.938,114.62,6.7778,37.679
9/13/13,5.3734,34.918,111.95,6.6921,36.993
9/16/13,5.2861,35.054,110.61,6.6664,36.906
9/17/13,5.3385,35.161,111.79,6.6578,37.121
9/18/13,5.3385,35.499,111.79,6.7178,37.121
9/19/13,5.4346,35.829,115.12,6.6921,38.099
9/20/13,5.4171,34.957,114.17,6.6921,38.528
9/23/13,5.3996,34.812,111.95,6.7265,38.632
9/24/13,5.4084,34.986,111.79,6.7694,39.095
9/25/13,5.3472,35.393,112.04,7.1555,38.666
9/26/13,5.3298,36.245,114.21,7.2069,38.632
9/27/13,5.3036,36.109,111.95,7.1726,38.624
9/30/13,5.3559,35.926,111.33,7.1211,37.894
10/1/13,5.4171,36.022,109.34,7.1983,38.571
10/2/13,5.3036,36.254,107.9,7.3784,38.04
10/3/13,5.2687,36.507,108.35,7.4128,38.452
10/4/13,5.1551,36.264,109.07,7.3356,37.139
10/7/13,5.0064,36.09,106.81,7.3613,37.637
10/8/13,4.9977,36.264,107.7,7.3356,37.422
10/9/13,4.989,36.313,108.35,7.37,37.637
10/10/13,5.2248,37.281,112.32,7.3784,38.057
10/11/13,5.2248,37.775,111.05,7.5071,38.967
10/14/13,5.12,37.601,110.15,7.4557,38.855
10/15/13,5.0502,37.427,111.23,7.4814,38.734
10/16/13,5.1113,37.475,111.87,7.4643,39.225
10/17/13,5.0502,36.894,110.1,7.3013,38.632
10/18/13,5.0152,37.669,109.56,7.4128,38.366
10/21/13,5.0938,38.22,111.69,7.5501,39.482
10/22/13,5.0415,37.91,111.74,7.9619,39.653
10/23/13,4.9977,37.862,109.61,8.0906,39.309
10/24/13,4.9802,38.453,111.23,8.3994,39.576
10/25/13,4.9366,38.879,109.97,8.4767,38.512
10/28/13,4.989,39.702,111.14,8.751,38.794
10/29/13,5.0676,39.993,112.04,8.914,39.309
10/30/13,5.0415,39.46,112.27,8.5453,38.813
10/31/13,4.954,39.557,112.45,8.5627,37.336
11/4/13,5.0589,39.635,112.82,8.5453,37.765
11/5/13,5.0415,39.412,111.42,8.4166,38.022
11/6/13,5.0589,39.828,112.86,8.5797,38.065
11/7/13,4.9279,39.508,112.23,8.5797,37.936
11/8/13,4.9802,39.17,111.51,8.5539,37.765
11/12/13,4.9453,39.073,108.35,8.5797,37.38
11/13/13,4.9192,38.25,103.06,8.5367,36.95
11/14/13,5.0676,39.18,104.65,8.6915,37.344
11/15/13,5.024,39.983,107.9,9.094,38.624
11/18/13,5.2161,40.671,110.05,9.429,39.738
11/19/13,5.1725,40.186,108.8,9.523,39.867
11/20/13,5.1725,39.702,109.88,9.429,39.241
11/21/13,5.1288,39.78,108.75,9.2744,38.537
11/22/13,5.0764,40.186,109.61,9.2658,39.439
11/25/13,5.1551,40.573,110.92,9.2572,40.452
11/26/13,4.9628,39.993,110.05,9.0428,39.482
11/27/13,4.8666,40.573,109.25,9.0086,40.33
11/28/13,4.9279,40.186,105.63,8.8375,40.34
11/29/13,5.024,39.848,106.95,8.8798,41.112
12/2/13,4.989,39.121,104.74,8.7086,40.511
12/3/13,5.024,38.54,102.47,8.6654,39.309
12/4/13,4.9977,38.182,102.66,8.7942,39.328
12/5/13,5.024,37.737,101.12,8.7086,38.778
12/6/13,4.9366,38.443,101.84,8.7086,38.983
12/9/13,4.8754,38.443,103.84,8.1592,38.967
12/10/13,4.7619,38.25,105.45,8.3994,38.366
12/11/13,4.6656,38.879,104.74,8.3566,38.356
12/12/13,4.5784,38.734,102.8,8.2879,38.195
12/13/13,4.5521,38.017,103.79,8.2278,38.031
12/16/13,4.6308,38.25,103.6,8.2365,37.594
12/17/13,4.6133,37.417,103.2,8.3994,36.022
12/18/13,4.7095,37.969,104.28,8.245,35.448
12/19/13,4.5871,38.055,103.84,8.3222,34.779
12/20/13,4.6221,38.927,102.92,8.3394,34.761
12/23/13,4.6046,38.405,103.52,8.3823,35.421
12/27/13,4.491,38.25,105.45,8.3222,35.206
12/30/13,4.4996,38.172,106.53,8.408,35.191
1/2/14,4.6133,38.298,107.09,8.3908,37.036
1/3/14,4.5171,37.707,106.72,8.4338,36.494
1/7/14,4.3074,37.136,104.45,8.3651,36.134
1/8/14,4.2725,37.184,104.6,8.3222,36.048
1/9/14,4.3599,36.787,101.3,8.3222,35.533
1/10/14,4.2376,37.097,100.76,8.3908,36.22
1/13/14,4.3687,37.427,103.01,8.6221,36.52
1/14/14,4.3337,38.395,103.38,8.5969,36.279
1/15/14,4.421,39.508,102.7,8.5969,36.22
1/16/14,4.3774,39.48,102.75,8.6483,36.537
1/17/14,4.3774,38.888,102.75,8.6825,36.134
1/20/14,4.29,39.693,102.47,8.777,35.173
1/21/14,4.4123,40.08,102.66,8.914,35.147
1/22/14,4.4823,40.573,103.1,8.751,34.727
1/23/14,4.2463,40.671,102.47,8.3908,34.331
1/24/14,4.1327,39.218,99.317,8.2365,33.456
1/27/14,4.1677,38.83,99.317,8.3222,32.598
1/28/14,4.1677,39.363,99.95,8.7942,33.045
1/29/14,4.0279,38.879,98.682,8.6743,32.788
1/30/14,3.993,39.121,98.415,8.8627,33.13
1/31/14,4.0454,39.508,98.861,9.0086,33.294
2/3/14,4.1939,39.315,98.415,8.9996,33.302
2/4/14,4.0978,39.266,95.482,8.914,33.002
2/5/14,4.2638,39.702,95.435,8.8546,32.529
2/6/14,4.3249,40.641,96.881,8.9825,34.151
2/7/14,4.3599,40.671,96.431,9.2228,35.026
2/10/14,4.2376,40.313,93.904,9.429,35.406
2/11/14,4.2813,41.009,93.904,9.695,36.22
2/12/14,4.3949,41.871,98.095,9.2658,35.973
2/13/14,4.4561,41.929,99.446,8.6654,35.567
2/14/14,4.3774,41.919,101.62,8.5367,34.941
2/17/14,4.3774,41.823,104.45,8.6573,35.576
2/18/14,4.3074,41.551,102.92,8.8375,35.928
2/19/14,4.3687,41.639,104.19,8.8375,36.099
2/20/14,4.4036,41.261,103.84,8.8627,35.876
2/21/14,4.4036,41.784,103.84,8.8546,37.036
2/24/14,4.5434,42.356,103.56,8.8375,37.508
2/25/14,4.4735,42.414,103.1,8.7338,37.164
2/26/14,4.421,42.607,103.15,8.6573,35.928
2/27/14,4.3513,42.326,102.3,8.6311,35.791
2/28/14,4.4561,42.752,105.55,8.6743,37.508
3/3/14,4.0279,40.768,101.57,8.5797,34.331
3/4/14,4.1765,41.639,104.82,8.6311,35.191
3/5/14,3.9843,41.396,108.88,8.4938,35.491
3/6/14,4.0454,41.639,109.65,8.6743,35.328
3/7/14,4.0279,41.154,104.74,8.7338,34.941
3/10/14,3.9317,40.671,98.96,8.7086,33.972
3/11/14,3.8007,40.283,94.355,8.914,34.401
3/12/14,3.7483,40.08,92.907,8.7942,34.82
3/13/14,3.8531,39.121,92.139,9.0257,34.418
3/14/14,3.7658,38.927,91.642,9.1713,34.804
3/17/14,3.9231,39.508,94.664,9.1713,36.324
3/18/14,3.9143,39.218,94.712,9.2658,35.464
3/19/14,3.8269,39.392,90.738,9.0176,35.191
3/20/14,3.792,39.712,90.198,9.2228,34.933
3/21/14,3.6871,39.75,90.693,9.0691,34.649
3/24/14,3.6435,39.47,91.596,8.9311,34.839
3/25/14,3.6871,39.75,95.163,8.923,35.079
3/26/14,3.7832,40.186,96.16,8.8546,36.134
3/27/14,3.7571,40.235,94.712,8.8798,35.773
3/28/14,3.7571,40.564,96.609,8.8375,36.124
3/31/14,3.8794,41.135,98.318,8.8798,37.096
4/1/14,3.8794,40.816,98.269,8.8375,36.735
4/2/14,3.9666,41.396,98.463,8.8627,36.983
4/3/14,3.8531,41.058,95.07,8.751,36.717
4/4/14,3.8269,41.154,96.609,8.7429,37.25
4/7/14,3.7483,40.864,97.376,9.0086,36.923
4/8/14,3.7483,41.494,100.63,9.0086,37.268
4/9/14,3.792,41.532,104.05,9.0086,36.906
4/10/14,3.8357,41.387,103.06,8.9059,38.195
4/11/14,3.8095,41.154,104.01,9.0086,38.195
4/14/14,3.7571,40.961,102.97,9.094,38.022
4/15/14,3.6959,40.099,101.17,9.0086,37.036
4/16/14,3.6609,40.09,100.5,8.7852,36.923
4/17/14,3.7046,40.671,101.52,8.8546,37.38
4/22/14,3.7832,41.154,102.92,8.751,37.842
4/23/14,3.8357,41.203,102.92,8.6311,38.493
4/24/14,3.9317,40.748,103.1,8.7086,39.138
4/25/14,3.9143,39.945,100.22,8.4681,38.709
4/28/14,4.1153,39.896,100.66,8.5797,39.018
4/29/14,4.0629,40.476,100.99,8.5195,39.482
4/30/14,4.1153,40.186,98.821,8.8716,38.88
5/2/14,4.0629,39.896,99.95,8.8798,38.839
5/5/14,4.0978,39.45,100.12,8.7852,38.099
5/6/14,4.1939,39.025,100.08,8.9059,37.979
5/7/14,4.2201,39.043,100.04,8.8968,37.336
5/8/14,4.1852,39.218,100.66,8.7167,37.336
5/9/14,4.2114,39.17,99.9,8.7942,36.752
5/12/14,4.2638,39.218,105.45,8.8375,37.979
5/13/14,4.29,39.005,105.45,8.8798,37.971
5/14/14,4.2376,38.976,106.09,8.8113,38.272
5/15/14,4.124,38.637,104.82,8.777,37.336
5/16/14,4.2376,37.572,102.85,8.9573,37.945
5/19/14,4.2027,37.765,104.19,9.1799,38.022
5/20/14,4.1765,37.949,105.14,9.1627,37.876
5/21/14,4.1502,38.734,103.97,9.0519,37.121
5/22/14,4.1502,39.993,105.36,9.0086,38.356
5/23/14,4.2114,39.75,105.45,8.923,38.306
5/26/14,4.1502,39.993,106.53,8.8627,38.649
5/27/14,4.1065,40.148,105.63,8.8798,37.962
5/28/14,4.1415,39.983,104.82,8.8798,37.525
5/29/14,4.1852,40.186,106.09,8.9654,36.735
5/30/14,4.0629,39.315,104.65,8.9654,36.202
6/2/14,4.159,39.112,105.86,9.0086,36.366
6/3/14,4.1939,38.25,109.2,9.0428,35.92
6/4/14,4.2813,39.16,109.61,8.9914,36.022
6/5/14,4.4036,38.947,109.7,9.0691,36.838
6/6/14,4.4298,39.508,106.9,9.1283,36.906
6/9/14,4.3074,39.015,107.09,9.0691,36.65
6/10/14,4.3599,39.363,107.43,9.0691,36.838
6/11/14,4.4298,39.218,108.08,9.0086,36.906
6/12/14,4.4473,39.305,107.21,8.9311,36.409
6/13/14,4.491,38.83,107.8,8.923,36.259
6/16/14,4.4823,38.83,108.44,8.8375,35.975
6/17/14,4.5347,38.753,110.15,8.8284,36.587
6/18/14,4.4648,38.347,113.4,8.8284,36.942
6/20/14,4.5171,37.843,113.67,8.8798,36.543
6/23/14,4.6046,38.347,113.4,9.0086,36.996
6/24/14,4.5434,38.153,112.69,8.9816,37.465
6/25/14,4.4561,37.524,111.05,8.8284,37.252
6/26/14,4.5347,36.991,112.32,8.8194,36.302
6/27/14,4.5259,36.526,112.23,8.7383,36.365
6/30/14,4.5871,36.507,112.37,8.7383,36.409
7/1/14,4.491,36.942,111.14,8.7113,36.302
7/2/14,4.4648,36.419,113.77,8.6032,35.433
7/3/14,4.4123,36.797,114.67,8.6392,35.433
7/4/14,4.4036,36.429,117.67,8.441,35.699
7/7/14,4.4561,37.369,116.54,8.4681,36.409
7/8/14,4.5171,36.749,116.54,8.5131,37.04
7/9/14,4.5434,36.167,115.61,8.396,36.693
7/10/14,4.4561,36.487,114.67,8.5131,36.046
7/11/14,4.4996,36.991,118.89,8.6302,37.111
7/14/14,4.4823,37.281,119.27,8.6933,37.298
7/15/14,4.4561,37.252,119.37,8.5852,37.43
7/16/14,4.5347,37.204,120.95,8.5852,38.052
7/17/14,4.5697,37.572,120.95,8.5582,37.91
7/18/14,4.5521,37.524,119.32,8.6032,37.91
7/21/14,4.5609,37.077,120.91,8.6392,37.981
7/22/14,4.6394,37.232,121.34,8.5221,38.256
7/23/14,4.6569,36.884,121.48,8.6753,36.036
7/24/14,4.6221,36.846,121.34,8.8284,35.477
7/25/14,4.5697,37.087,123.03,8.9275,34.527
7/28/14,4.5434,36.226,122.09,9.1531,34.26
7/29/14,4.421,36.264,122.13,9.1073,34.812
7/30/14,4.3687,35.558,120.36,8.9725,34.144
7/31/14,4.2289,34.473,120.64,9.2791,32.858
8/1/14,4.2725,35.151,121.9,9.3421,32.751
8/4/14,4.29,35.248,123.69,9.2343,32.858
8/5/14,4.2463,36.003,123.88,9.072,33.47
8/6/14,4.2027,36.099,123.13,9.1885,34.048
8/7/14,4.1939,35.461,122,9.1169,33.479
8/8/14,4.1327,35.626,120.11,8.9906,33.302
8/11/14,4.2813,35.926,122.56,8.9455,34.278
8/12/14,4.3263,35.799,120.95,8.9275,34.376
8/13/14,4.4074,36.555,122.23,9.072,34.634
8/14/14,4.3984,37.32,123.3,9.1436,34.625
8/18/14,4.3714,38.055,126.37,9.261,34.855
8/19/14,4.3714,38.153,127.77,9.3956,34.722
8/20/14,4.4164,37.852,128.3,9.603,35.167
8/21/14,4.4616,37.62,127.12,9.801,35.148
8/22/14,4.4074,37.572,127.07,9.811,34.944
8/25/14,4.3984,37.765,126.47,9.856,35.407
8/26/14,4.5967,38.055,129.14,9.846,36.143
8/27/14,4.5427,37.91,129.71,9.811,36.321
8/28/14,4.3894,37.281,124.49,9.73,35.264
8/29/14,4.3984,37.039,123.88,9.675,35.015
9/1/14,4.4616,37.281,126.04,9.684,35.565
9/2/14,4.5066,37.378,125.42,9.801,35.486
9/3/14,4.6058,38.075,128.25,9.856,36.738
9/4/14,4.5788,38.743,127.45,9.801,35.832
9/5/14,4.5608,38.985,127.82,9.712,36.152
9/8/14,4.4976,39.112,128.58,9.901,36.809
9/9/14,4.5156,38.734,125.99,10.081,36.756
9/10/14,4.4616,38.637,128.2,10.179,36.791
9/11/14,4.4616,38.124,123.6,10.134,36.098
9/12/14,4.5967,38.065,119.88,10.27,36.124
9/15/14,4.5427,38.54,122.71,10.216,35.903
9/16/14,4.5247,39.172,125.06,10.216,36.614
9/17/14,4.5608,39.221,127.26,10.179,36.657
9/18/14,4.6327,38.688,125.15,10.225,37.565
9/19/14,4.6508,39.428,123.69,10.711,38.718
9/22/14,4.6868,38.905,118.43,10.54,38.186
9/23/14,4.7138,37.829,120.31,10.684,37.351
9/24/14,4.6508,37.602,120.07,10.378,37.075
9/25/14,4.5967,37.642,117.2,10.333,36.969
9/26/14,4.6237,38.353,120.21,10.189,36.933
9/29/14,4.5337,39.063,117.62,10.279,36.738
9/30/14,4.5608,39.142,118.89,10.495,36.631
10/1/14,4.5608,38.639,114.76,10.36,36.117
10/2/14,4.5517,37.997,114.8,10.549,36.409
10/3/14,4.5788,38.047,115.27,10.522,36.604
10/6/14,4.5608,37.602,116.92,10.134,36.942
10/7/14,4.4344,37.593,115.61,10.008,36.729
10/8/14,4.3804,37.02,114.67,9.649,36.445
10/9/14,4.3804,36.083,119.18,9.639,37.733
10/10/14,4.2903,35.777,117.4,9.3956,36.827
10/13/14,4.3443,35.53,117.4,9.0537,37.245
10/14/14,4.3804,35.678,118.14,9.0086,37.43
10/15/14,4.3443,35.52,116.22,8.9005,37.288
10/16/14,4.3353,35.777,117.44,8.7654,36.951
10/17/14,4.3984,36.112,118.94,9.0901,36.977
10/20/14,4.3443,35.56,117.44,9.0537,36.498
10/21/14,4.4254,36.517,119.37,8.9185,36.854
10/22/14,4.3984,36.369,117.58,8.9636,37.271
10/23/14,4.4164,36.122,117.96,9.198,37.351
10/24/14,4.4164,36.122,118.43,9.1885,36.96
10/27/14,4.4254,36.517,118.7,9.2515,36.977
10/28/14,4.4706,36.991,120.95,9.1617,37.298
10/29/14,4.5517,36.616,122.75,9.2066,36.933
10/30/14,4.5698,36.833,121.72,9.1617,37.031
10/31/14,4.5337,36.961,122.09,9.0987,37.235
11/3/14,4.5698,37.178,120.16,9.0806,37.298
11/4/14,4.5788,36.892,119.6,8.9906,37.288
11/5/14,4.4526,37.129,117.02,8.9366,37.652
11/6/14,4.4887,36.625,116.54,8.9636,37.821
11/7/14,4.3984,35.856,117.49,8.9005,38.097
11/10/14,4.4706,35.826,116.73,8.9366,38.958
11/12/14,4.5517,35.629,117.07,8.8284,39.429
11/13/14,4.5878,35.826,118.75,8.6122,39.962
11/14/14,4.5698,36.912,117.44,8.7924,40.36
11/17/14,4.5788,36.754,117.02,8.7113,39.793
11/18/14,4.5878,37.158,118.01,8.5582,40.042
11/19/14,4.5788,36.862,115.61,8.2159,39.758
11/20/14,4.5337,36.162,115.69,8.1978,39.403
11/21/14,4.4616,36.418,119.6,8.4951,40.538
11/24/14,4.5247,36.596,118.94,8.2879,39.383
11/25/14,4.5066,36.211,119.08,8.5221,38.807
11/26/14,4.5066,36.616,118.89,8.5401,39.962
11/27/14,4.5698,36.892,119.55,8.5492,40.12
11/28/14,4.3804,37.06,115.51,8.5492,40.112
12/1/14,4.3263,37.158,111.66,8.5582,40.494
12/2/14,4.3714,37.652,111.47,8.5582,41.862
12/3/14,4.3984,37.602,111.09,8.5131,42.137
12/4/14,4.3172,37.129,110.35,8.378,42.652
12/5/14,4.3263,37.208,110.25,8.414,43.558
12/8/14,4.2813,37.109,107.75,8.1889,43.958
12/9/14,4.1911,37.139,106.91,8.1077,42.688
12/10/14,4.083,36.468,105.27,7.9726,42.004
12/11/14,4.146,36.369,106.12,7.9726,42.98
12/12/14,4.056,35.935,105.27,7.9726,43.06
12/15/14,3.9749,35.579,104.28,7.5312,42.625
12/16/14,3.8486,34.928,100.57,7.369,41.195
12/17/14,3.8666,35.224,101.03,7.4051,41.889
12/18/14,3.9659,35.333,103.87,7.6122,43.425
12/19/14,3.8847,34.859,105.22,7.5131,43.336
12/22/14,3.9388,34.938,104,7.5943,43.514
12/23/14,4.0019,34.918,103.87,7.6213,43.07
12/29/14,4.011,34.74,100.75,7.5492,43.07
12/30/14,4.011,35.293,102.31,7.4952,43.442
1/2/15,3.9749,35.263,102.4,7.4771,43.114
1/5/15,3.8395,34.612,100.09,7.3781,42.404
1/7/15,3.9478,34.74,104.89,7.387,44.349
1/8/15,4.128,36.102,107.11,7.4051,45.556
1/9/15,4.101,35.678,104.33,7.306,45.529
1/12/15,4.083,35.708,102.45,7.1619,45.69
1/13/15,3.9298,36.418,101.97,7.396,46.134
1/14/15,3.8937,35.885,94.881,7.4231,45.467
1/15/15,3.8576,33.546,96.102,7.4051,43.842
1/16/15,3.8756,32.569,96.997,7.2249,44.811
1/19/15,3.8306,32.678,97.56,7.1708,44.74
1/20/15,3.8847,31.74,98.075,7.0177,45.29
1/21/15,3.9568,32.737,101.03,7.0087,47.066
1/22/15,4.02,32.915,103.39,7.0357,46.809
1/23/15,3.9298,32.569,101.75,7.387,47.341
1/26/15,3.9659,31.977,99.446,7.9005,46.533
1/27/15,3.9749,32.016,96.572,8.0627,47.91
1/28/15,3.8576,33.665,96.852,8.1077,46.879
1/29/15,3.8486,33.852,98.782,8.0717,49.019
1/30/15,3.9478,33.892,99.019,8.0627,48.709
2/2/15,3.9117,33.882,100.7,8.0176,46.879
2/3/15,3.9478,33.211,105.22,7.9726,48.398
2/4/15,3.9478,33.467,105.17,7.9997,48.78
2/5/15,3.9388,33.309,103.77,7.9726,48.308
2/6/15,4.047,32.974,105.27,8.0176,49.189
2/9/15,3.9929,32.865,106.12,8.0176,48.841
2/10/15,4.0289,32.569,105.35,8.0176,48.877
2/11/15,4.0019,31.977,107.11,7.9726,48.238
2/12/15,4.0379,32.105,106.58,7.6483,49.676
2/13/15,4.092,32.322,106.91,8.4681,50.076
2/16/15,4.047,32.865,110.25,8.4681,50.13
2/17/15,4.047,32.628,108.56,8.423,50.174
2/18/15,4.101,32.224,109.92,8.387,49.206
2/19/15,4.092,32.214,111.38,8.387,48.266
2/20/15,4.146,31.977,110.72,8.378,48.841
2/23/15,4.1641,32.382,110.58,8.4951,50.174
2/24/15,4.128,32.895,113.06,8.6032,50.084
2/25/15,4.2092,32.411,112.08,8.6753,49.463
